Identifier,Name,Description,Organisational Structure,Primary Activity,Activities,Street Address,Locality,Region,Postcode,Country ID,Territory ID,Website,Phone,Email,Twitter,Facebook,Companies House Number,Qualifiers,Membership Type,Latitude,Longitude,Geo Container,Geo Container Latitude,Geo Container Longitude,Sector,SIC Section,SIC Code,Ownership Classification,Legal Form,Legal Form Subcategory 1,Legal Form Subcategory 1,UK Nation,Type of Organisation,Registered Status,Registered Number,Registrar,Incorporation Date,Dissolved Date,Organisation Name,WC Legal Form
R004309,OrganicLea,"Organiclea is a small food growing worker cooperative in the Lea Valley on London's edge, E4.With an acre of once-derelict allotment land, food growers come together to produce organic vegetables, fruit to develop the cafÃ© and kitchen in a way that is clearly integrated with the wider aims of the food centre and other uses of the Hornbeam buildingt and herbs. The growing site is in Chingford, in the London Borough of Waltham Forest. Most of our distribution takes place in Leyton and Walthamstow.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS120,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA10,,"Hornbeam Environment Centre
458 Hoe Street",London,Waltham Forest,E17 9AH,GB,,http://www.organiclea.org.uk,,,,,05135926,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Agriculture,"Agriculture, Forestry and Fishing",01130,Workers,Community Interest Company,,,England,,Live,05135926,Companies House,2004-05-24,,OrganicLea C.I.C.,
R004710,Lembas,Lembas is a worker co-operative. It is Lembas' policy to only supply goods that are Vegetarian according to the criteria laid down by the Vegetarian Society. Lembas promotes Organically certified and Fair Trade products as the preferred option. It is our policy to recycle where possible.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"Unit 5, The Old Tannery
Whiting Street",Sheffield,Sheffield,S8 9QR,GB,,http://www.lembas.co.uk,,,,,01739870,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,46390,Workers,Company,,,England,,Live,01739870,Companies House,1983-07-15,,Lembas Limited,
R006228,Ignite Co-operative Media,"A worker co-operative, Ignite prides itself on offering a personalised, creative input on every project. With an experienced and multi-talented team, we offer a highly flexible way of working, every step of the way.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"The Technocentre
Puma Way",Coventry,Coventry,CV1 2TT,GB,,http://ignitecreative.co.uk,,,,,07448484,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,59112,Workers,Company,,,England,,Live,07448484,Companies House,2010-11-23,,Ignite Co-operative Media Ltd,
R004312,Preston Green Centre,"Preston Green Centre has been established as a worker co-operative to bring people and groups together who are interested in the environment, and to raise awareness and the understanding of environmental information, education and resources.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"Flat 19 Empire House
Church Street",Preston,Lancashire,PR1 3BA,GB,,http://www.prestongreencentre.blogspot.co.uk,,,,,06595012,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47110,Workers,Company,,,England,,Live,06595012,Companies House,2008-05-16,,Preston Green Centre Limited,
R005409,Bureau for Migrant Advice and Policy (BMAP),A worker co-operative in London working with migrant workers.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,410 Edgware Road,London,Westminster,W2 1ED,GB,,http://www.bmap.eu,,,,,07135332,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",69109,Workers,Company,,,England,,Live,07135332,Companies House,2010-01-25,,Bureau for Migrant Advice and Policy Ltd,
R003855,"Care, Education and Religion Support Workers","CEARSW – Care, Education and Religion Support Workers C.I.C. is a not-for-profit community interest company limited by guarantee that provides support worker services to the care, education and religion sectors.

CEARSW specialises in supporting people with autism spectrum conditions, particularly those in receipt of Disabled Students Allowance and Access to Work.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS120,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"1 Celyn Chambers 
109 Heol-Y-Parc
Efail Isaf
Taf Ely",Glamorganshire,"Rhondda, Cynon, Taf",CF37 9EG,GB,,http://www.cearsw.com,,,,,06328406,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62090,Workers,Community Interest Company,,,Wales,,Live,06328406,Companies House,2007-07-30,,"Care, Education and Religion Support Workers C.I.C",
R005422,Seeds for Change (Lancaster),"Seeds for Change works with grassroots campaigners and co-operatives, helping them to create a better world. We provide training and workshops in Facilitation, Consensus decision making and campaign skills.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"Room PC10
Storey Institute
Meeting House Lane",Lancaster,Lancashire,LA1 1TH,GB,,http://www.seedsforchange.org.uk,,,,,04213118,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Company,,,England,,Live,04213118,Companies House,2001-05-09,,Seeds for Change Lancaster Co-operative Ltd,
R005491,Primrose Cottage Garden Services Co-operative,A worker co-operative offering gardening services in the Southampton travel to work area.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,"1 Linwood Cottages
Kent Road
St Denys",Southampton,Southampton,SO17 2UR,GB,,http://www.facebook.com/primrosecottagegarden,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",71112,Workers,Society,,,England,,Live,30959R,FCA,2010-04-05,,Primrose Cottage Garden Services Co-operative Limited,
R005495,deep: black,"A worker co-operative, deep: black is a fusion of mediation based skills and values.  With expertise in creativity, fine arts, performance and new media.Our range of services include research & consultancy; workshops and training programs; facilitation and mediation; events and performances to individuals, groups and communities.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"Chestnuts Community Centre
280 St. Ann's Road",London,Haringey,N15 5BN,GB,,http://www.deepblack.org.uk,,,,,07241106,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Company,,,England,,Live,07241106,Companies House,2010-04-30,,Deep:black London,
R003886,Sastrugi,Sastrugi is a workers' co-operative providing consultancy and training for sustainable business and communities.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,1 Alexandra Terrace,Totnes,Devon,TQ9 5QF,GB,,,,,,,06466969,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70229,Workers,Company,,,England,,Live,06466969,Companies House,2008-01-08,,Sastrugi Limited,
R005429,Liverpool Bicycle Co-operative,"Liverpool Bicycle was set up in 2006 initially offering bike hire and tours. Since the successful launch, Liverpool Bicycle Co-operative decided to increase their offering to  customers and recently opened two retail stores in Liverpool to give a broad ranging service including including hire, repair, sales, service and bicycle tours.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,1-3 Chester Rd,Neston,Cheshire West and Chester,CH64 9PA,GB,,http://www.giant-liverpool.co.uk/,,,,,05732056,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47640,Workers,Company,,,England,,Live,05732056,Companies House,2006-03-06,,Liverpool Bicycle Co-operative Limited,
R006281,Bristol Bike Project,"Bristol's biggest community bike project. Repairing, recycling and relocating unwanted bikes.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS120,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,198-200 Stapleton Road,Bristol,"Bristol, City of",BS5 0NY,GB,,http://www.thebristolbikeproject.org,,,,,07578755,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47640,Workers,Community Interest Company,,,England,,Live,07578755,Companies House,2011-03-25,,Bristol Bike Project CIC,
R004368,Atomised Co-operative,"Atomised is a web design agency with a difference. We're a worker's co-operative, which means that everyone who works here owns an equal share in the company. We're not a reseller or a middle-man, and our clients don't have to wade through layers of sales teams and managers. They deal directly with Neil, AL & Morgan: the team of developers who work on perfecting their brands, websites & applications. As an ethical co-operative we are committed to customer care and in working transparently, fully sharing our expertise and insight with our clients in an open and hands-on manner.  Our trio are a well-rounded team of web experts with core expertise in hand-crafted interface design, brand audit & redesign, standards compliant web design, mobile web design and development, content management, online strategy, information architecture, accessibility, email & web marketing, search engine optimization (SEO) and web analysis & usability consulting.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"2 Millhouse
Millgate",Cupar,Fife,KY15 5EH,GB,,http://www.atomised.coop,,,,,SC347143,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62020,Workers,Company,,,Scotland,,Live,SC347143,Companies House,2008-08-15,,Atomised Co-operative Ltd,
R004728,Sail Boat Project,"We provide sail training, seafaring and sailing holidays to those on low incomes",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS120,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,130 Hollingbury Park Avenue,Brighton,Brighton and Hove,BN1 7JP,GB,,http://www.sailboatproject.org,,,,,06821730,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85510,Workers,Community Interest Company,,,England,,Live,06821730,Companies House,2009-02-17,,Sail Boat Project Community Interest Company,
R005436,Consultancy.coop LLP,"A co-operative consortia of consultants providing advice and support to third sector organisations - charities, social enterprises, cooperatives.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS115,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,37 Cardiff Road,Dinas Powys,Vale of Glamorgan,CF64 4DH,GB,,http://www.consultancy.coop,,,,,OC352683,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70220,Workers,LLP,,,Wales,,Live,OC352683,Companies House,2010-03-01,,Consultancy.coop LLP,
R005513,York Disabled Workers' Co-operative,"York Disabled Workers Co-op is a company for disabled workers run by disabled workers. Our mission is to provide high standards of employment and offer pay above the national minimum wage. We are run by a board of non paid members who are all workers in the business and we are supported by trade unions, social enterprises, voluntary groups and individuals.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Unit 42, The Raylor Centre 
James Street",York,York,YO10 3DW,GB,,http://www.yorkdwc.co.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Membership associations, social clubs and trade unions",Other Service Activities,94100,Workers,Society,,,England,,Live,30975R,FCA,2010-05-24,,York Disabled Workers' Co-operative Limited,
R006286,Burngreave Works,"Burngreave Works, works in partnership with Sheffield City Council (Lifelong Learning, Skills and Communities programme) offers Employment Support and job clubs for people living in the Burngreave area. Provides employment support services and facilities including UK Online digital inclusion internet access, Universal Job Match and help with employability skills. Caters for all, including people with learning disabilities, physical impairment and/or sensory impairments, mental health issues, autistic spectrum or long term health conditions, people from BME communities and young adults.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,"Sorby House
42 Spital Hill",Sheffield,Sheffield,S4 7LG,GB,,,,,,,07566571,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Administrative and Support Services,78109,Workers,Company,,,England,,Live,07566571,Companies House,2011-03-16,,Burngreave Works Limited,
R006290,Resources for Change,"Resources for change are a socially responsible, employee owned consultancy working at all levels in the development and delivery of interventions for communities, organisations and agencies. The consultancy bridges the gap between delivery, management and strategy.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,"Cwrt Isaf Farmhouse
Llangattock",Crickhowell,Powys,NP8 1PH,GB,,http://r4c.org.uk,,,,,07310220,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",73200,Workers,Company,,,Wales,,Live,07310220,Companies House,2010-07-09,,Resources for Change Limited,
